16018235149273357,70.6621066874505,-38.66008032733113,16018235149255916,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,65383,764
16018235149273156,70.51067430065167,-38.66692711344179,16018235149255728,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,65383,761
16018235149273413,70.47763169787832,-38.65773536096585,16018235149255962,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,65383,761
16018235149273394,70.63789525873221,-38.65890720696653,16018235149255942,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,65383,763
16018235149273148,70.70077489638388,-38.66858051508032,16018235149255716,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65383,764
16018235149273124,70.7304720453324,-38.66905128052736,16018235149255696,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,65383,765
16018235149273210,70.72171231180896,-38.66631390045238,16018235149255769,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,65383,765
16018235149273393,70.63850099839695,-38.66134458267653,16018235149255942,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,65383,763
16018235149273499,70.48365693783487,-38.654854601833655,16018235149256046,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65383,761
16018097710302407,70.82166650696914,-38.666928739173116,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,65383,767
16018235149273358,70.66150400676189,-38.660623590365894,16018235149255916,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,65383,764
16018235149273125,70.73201763470652,-38.66786294761915,16018235149255696,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,65383,765
16018235149273209,70.7212242637947,-38.66620569639998,16018235149255769,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,65383,765
16018235149273155,70.69352263641404,-38.667839739564826,16018235149255723,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,65383,764
16018235149273378,70.63585627838212,-38.65986720832882,16018235149255942,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,763
16018097710302414,71.02120754615039,-38.6667708104815,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,65383,770
16018235149273122,70.73089017332903,-38.66832117516665,16018235149255696,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,765
16018235149273471,70.71759223032836,-38.657364230325086,16018235149256014,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,765
16018235149273395,70.63221557728004,-38.661443249663904,16018235149255942,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,65383,763
16018235149273412,70.4789150100344,-38.658244642982,16018235149255962,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,761
16018235149273458,70.46963663907432,-38.6568813025101,16018235149256004,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,65383,760
16017960271348775,71.03660546843247,-38.67437040802611,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,65383,770
16018097710302395,70.752529796146,-38.66716445844134,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,765
16018097710302649,70.96752352116894,-38.657704331332724,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,65383,769
16018235149273123,70.73205760498773,-38.668921364117764,16018235149255696,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,765
16017960271349019,71.03206469267634,-38.665805950443826,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,770
16018235149273441,70.52848848209442,-38.658176691051054,16018235149255990,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,761
16018235149273377,70.63488683501961,-38.65984564866333,16018235149255942,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,763
16018097710302416,70.83628882340184,-38.666740879413375,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,65383,767
16018235149273500,70.71703622701929,-38.65581704015269,16018235149256047,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,65383,765
16018235149273356,70.6990235713899,-38.661244428241716,16018235149255915,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65383,764
16018235149273459,70.46967809749225,-38.65619425188975,16018235149256004,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,65383,760
16018235149273355,70.7025754996872,-38.65910955320646,16018235149255915,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,765
16018097710302428,70.9251375092948,-38.6660625257703,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,65383,768
16018235149273204,70.6232353392845,-38.664308791808956,16018235149255763,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,763
16018235149273379,70.63019801620246,-38.65933248611873,16018235149255942,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,763
16018235149273416,70.5874894276436,-38.65726467715808,16018235149255967,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,65383,762
16018235149273205,70.6249713335944,-38.66314015472293,16018235149255763,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,763
16018235149273430,70.49952352133572,-38.658523150016336,16018235149255975,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,761
16018372588209639,70.41219468974603,-38.65165482218406,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,65383,759
16018235149273498,70.48399045619749,-38.654182473524735,16018235149256046,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,65383,761
16018097710302417,70.94631753793959,-38.6663185210595,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,769
16018235149273460,70.52049179143658,-38.65735690278157,16018235149256007,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,65383,761
16018235149273440,70.5280003089585,-38.65768173197427,16018235149255990,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,65383,761
16018372588209566,70.444128986999,-38.65478928077326,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,65383,760
16018097710302431,70.89786714094159,-38.66596801394254,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,768
16018372588209570,70.40885053989497,-38.65413979024389,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,759
16018235149273461,70.5217676403784,-38.65699907605635,16018235149256007,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,65383,761
16018235149273158,70.51106619538491,-38.66780354103577,16018235149255728,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65383,761
16018235149273157,70.50931394158488,-38.666577785282286,16018235149255728,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,65383,761
16018097710302408,70.74267944458431,-38.666637146268066,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,765
16018097710302409,70.96187193758877,-38.66700818222113,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,65383,769
16018235149273131,70.55592016310439,-38.6692438632598,16018235149255698,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,65383,762
16018235149273130,70.55483061856232,-38.67011228350554,16018235149255698,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,65383,762
16018235149273361,70.47074316219974,-38.65815036509202,16018235149255920,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,65383,760
16018235149273390,70.63424380009731,-38.66005068534918,16018235149255942,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65383,763
16018235149273126,70.73167196952731,-38.67006025215482,16018235149255696,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,65383,765
16018235149273207,70.48871717894164,-38.66533926705195,16018235149255765,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,761
16018372588209564,70.38322084337804,-38.654461876602355,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,65383,759
16018235149273127,70.73209710084356,-38.66968366324976,16018235149255696,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65383,765
16018235149273392,70.63663435740199,-38.65751535976565,16018235149255942,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,65383,763
16018235149273359,70.66208585417793,-38.66066590183365,16018235149255916,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,65383,764
16018235149273208,70.48971702626103,-38.664991567472576,16018235149255765,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,761
16018235149273414,70.47868301890227,-38.65735282227797,16018235149255962,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,761
16018235149273480,70.4798379950487,-38.65609901127532,16018235149256024,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,761
16018235149273433,70.66348353197488,-38.65800993768328,16018235149255983,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,65383,764
16018235149273129,70.55426595153726,-38.66916966272189,16018235149255698,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,65383,762
16018235149273206,70.62430434676132,-38.67254901235554,16018235149255763,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,65383,763
16018097710302411,70.93923534618433,-38.66671251185224,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,65383,769
16018097710302432,70.93247986734491,-38.665921073664826,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,65383,769
16018235149273360,70.47114374604307,-38.65863175908121,16018235149255920,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,65383,760
16018235149273391,70.6358097176493,-38.65694908305906,16018235149255942,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,65383,763
16018235149273128,70.554999666875,-38.66876041503183,16018235149255698,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,762
16018372588209687,70.44158269143632,-38.64919861450797,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,65383,760
16018235149273167,70.55236215288232,-38.66611556110279,16018235149255754,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,65383,762
16018235149273415,70.58840547961765,-38.65828574640113,16018235149255967,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,65383,763
16018235149273217,70.71011498806925,-38.665594502796765,16018235149255777,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,765
16018235149273408,70.7296258781777,-38.65854961540486,16018235149255955,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,765
16018235149273407,70.72879905244025,-38.658504665271224,16018235149255955,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65383,765
16018097710302439,70.745888144746,-38.66572514194098,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,65383,765
16018372588209702,70.38655807727514,-38.64853328459326,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,65383,759
16018235149273503,70.4674911143317,-38.6558442596641,16018235149256048,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,65383,760
