4207632161,1486400067121,58.576769650180076,-32.30740400800468,73532,26
4207691761,-1429300067121,58.615398888560954,-32.32872237791732,73532,26
4195051996,-11770300067176,58.58510953372168,-32.30195180346691,73532,26
4194595305,-9285300067180,58.625240022763755,-32.34178855061239,73532,26
4195060731,-12643800067176,58.620110582918436,-32.35674137434204,73532,26
4206276307,-10982100067127,58.6297195722934,-32.30547871019169,73532,26
4195645954,-23166400067171,58.578004049841155,-32.313525017099316,73532,26
4206742637,-57615100067127,58.630252109024624,-32.3713428155706,73532,26
4195987306,4091800067167,58.61811167128783,-32.34259503646413,73532,26
4207276455,-27369300067124,58.624911665503014,-32.3024372993946,73532,26
4195417991,-370100067171,58.61666007758542,-32.33939015975256,73532,26
4206276283,-10979700067127,58.6329844355313,-32.37504262440268,73532,26
4206202984,-3649800067127,58.62724393958699,-32.34508031493781,73532,26
4207765201,-8773300067121,58.609487578192976,-32.3142619152993,73532,26
4194120679,-12400300067184,58.60816790683398,-32.33884980399958,73532,26
4207632159,1486400067121,58.57655093404235,-32.30725618632295,73532,26
4194103860,-10718400067184,58.61932542813838,-32.34135345871235,73532,26
4194718735,-21628300067180,58.62518047615764,-32.29818395662016,73532,26
4205922873,-40249500067131,58.61112818637442,-32.3069054590361,73532,26
4194185551,-18887500067184,58.58456769578875,-32.31413684002748,73532,26
4195841274,-42698400067171,58.60942171753322,-32.34736873126935,73532,26
4195675582,-26129200067171,58.589317212193755,-32.32018695397914,73532,26
4205857465,-33708700067131,58.60694011350252,-32.30537877346538,73532,26
4207162151,-15938900067124,58.62596468848346,-32.30506794538579,73532,26
4193981232,5806400067184,58.62936478794943,-32.36360719720946,73532,26
4193981231,5806400067184,58.6298776938109,-32.364157991795445,73532,26
4193981230,5806400067184,58.63228938560417,-32.363775028596486,73532,26
4206050933,-53055500067131,58.60897196469984,-32.3323948005134,73532,26
4206825479,-65899300067127,58.60580606745578,-32.3223553514509,73532,26
4207569586,-56682400067124,58.61929591825096,-32.307600918911376,73532,26
4206392153,-22566700067127,58.60841618128079,-32.34198641965578,73532,26
4195218006,-28371300067176,58.62549934094252,-32.31921153879658,73532,26
4206211146,-4466000067127,58.632107194946094,-32.30528926623673,73532,26
4195828590,-41430000067171,58.576079837327875,-32.29907985411751,73532,26
4206001481,-48110300067131,58.599967878317166,-32.306022458092265,73532,26
4194618574,-11612200067180,58.603357937528266,-32.31624073731262,73532,26
4207557708,-55494600067124,58.585577588376374,-32.3188601655305,73532,26
4194654986,-15253400067180,58.59381076553572,-32.31976901956427,73532,26
4207632160,1486400067121,58.5759584771241,-32.30679468642263,73532,26
4195207022,-27272900067176,58.60901707397706,-32.34465867515298,73532,26
4205987326,-46694800067131,58.63288614886517,-32.33677054540731,73532,26
4206753177,-58669100067127,58.612947873567215,-32.340574201984595,73532,26
4206558033,-39154700067127,58.63031855949812,-32.342564351487965,73532,26
4207726409,-4894100067121,58.56180902430547,-32.30304458891481,73532,26
4207596662,-59390000067124,58.60927945601741,-32.32013263213773,73532,26
4206873393,-70690700067127,58.61881515093476,-32.32390670316033,73532,26
4207280703,-27794100067124,58.627023464684974,-32.29731214166768,73532,26
4194258305,-26162900067184,58.6151919793373,-32.33590673309109,73532,26
4207553780,-55101800067124,58.58821643925139,-32.321321820154225,73532,26
4194893378,1773500067176,58.622163284667096,-32.311470148154555,73532,26
4195951995,1379000067167,58.565239979325476,-32.29526609618371,73532,26
4207473598,-47083600067124,58.63393919966725,-32.316019842890974,73532,26
4207668353,4580000067121,58.600067358416524,-32.30294372485234,73532,26
4206703316,-53683000067127,58.598994972552056,-32.33052484972524,73532,26
4207700695,-2322700067121,58.59683962728939,-32.31562761001778,73532,26
4195536307,-12201700067171,58.577745805827945,-32.31528822750003,73532,26
4207162177,-15941500067124,58.615948173998206,-32.33316635504965,73532,26
4195253088,-31879500067176,58.61888789880735,-32.30541514879947,73532,26
4206605051,-43856500067127,58.63031852235437,-32.36166915158823,73532,26
4206585809,-41932300067127,58.60340774011573,-32.308208846984265,73532,26
4195079949,-14565600067176,58.582006201665834,-32.314919482393044,73532,26
4195071077,-13678400067176,58.60746196905277,-32.3231307527558,73532,26
4206295967,-12948100067127,58.61763773953178,-32.32642754008688,73532,26
4206868943,-70245700067127,58.602141856446316,-32.299672407276255,73532,26
4195675797,-26150700067171,58.61366261237684,-32.3202651906672,73532,26
4206314685,-14819900067127,58.6218334191201,-32.34449146042168,73532,26
4206777539,-61105300067127,58.56429980027033,-32.305217963065495,73532,26
4206425898,-25941200067127,58.60154552424057,-32.3156608779406,73532,26
4207016151,-1338900067124,58.60567292389656,-32.34524216787646,73532,26
4207861553,-18408500067121,58.62777212715309,-32.34781168024902,73532,26
4207067443,-6468100067124,58.6264785022837,-32.34109935249511,73532,26
4206537861,-37137500067127,58.62274628785058,-32.30531305635172,73532,26
4194866922,-36447000067180,58.61237837458661,-32.32421966735147,73532,26
4205826198,-30582000067131,58.62614692396503,-32.3639168341243,73532,26
4207728776,-5130800067121,58.6230172206731,-32.31672120607125,73532,26
4194663578,-16112600067180,58.617340566781884,-32.32544606365161,73532,26
4193981225,5806400067184,58.6325368784665,-32.36541477762621,73532,26
4193966298,4732300067184,58.614864265870224,-32.29988827487592,73532,26
4206742640,-57615400067127,58.55839085828143,-32.296859042376205,73532,26
4207344677,-34191500067124,58.61756954888288,-32.31431980973021,73532,26
4206716719,-55023300067127,58.621222410946295,-32.29603016491389,73532,26
4207781399,-10393100067121,58.572917833489434,-32.30342702073847,73532,26
4195500059,-8576900067171,58.626055675256374,-32.363065923475546,73532,26
4206158392,6955700067127,58.610612126729976,-32.32262555537457,73532,26
4207524115,-52135300067124,58.58733566237796,-32.29732860816184,73532,26
4206474650,-30816400067127,58.60291726957003,-32.301755426207635,73532,26
4195170234,-23594100067176,58.60198248488686,-32.31172217891268,73532,26
4194791423,-28897100067180,58.6055329693552,-32.300539230587844,73532,26
4206547881,-38139500067127,58.59588949265026,-32.32746639202458,73532,26
4195869852,-45556200067171,58.603414359702874,-32.31064314966645,73532,26
4207362035,-35927300067124,58.61663215802105,-32.341335610914086,73532,26
4194907096,2854300067176,58.570726355432065,-32.30926843897095,73532,26
4195241852,-30755900067176,58.58390236348956,-32.30143438388169,73532,26
4194907097,2854300067176,58.57037017594974,-32.3077640572415,73532,26
4194818506,-31605400067180,58.62566138632274,-32.34352140485524,73532,26
4205891045,-37066700067131,58.60459611566963,-32.34009680195091,73532,26
4194270859,-27418300067184,58.59998321930034,-32.329135902601394,73532,26
4206219200,-5271400067127,58.60705318683899,-32.34532635072273,73532,26
4195241894,-30760100067176,58.587357248316735,-32.30113914746392,73532,26
4205929812,-40943400067131,58.63228811217571,-32.36761387153017,73532,26
4207216958,-21419600067124,58.608911661484086,-32.30261718302965,73532,26
4195109201,-17490800067176,58.6041705263511,-32.337720290090544,73532,26
4207627372,1074600067121,58.57171178081617,-32.30076149778295,73532,26
4194011003,-1432700067184,58.629163067257544,-32.31448806284218,73532,26
4194770262,-26781000067180,58.60206266337858,-32.29870754676163,73532,26
4207410899,-40813700067124,58.624457527363184,-32.36508363536585,73532,26
4193981021,5788900067184,58.591283289234795,-32.30764470014099,73532,26
4193981020,5788900067184,58.59071576148078,-32.30744119344374,73532,26
4194400951,-40427500067184,58.621294344954904,-32.35820560096906,73532,26
4194412957,-41628100067184,58.5941896596787,-32.32543281526247,73532,26
4195434204,-1991400067171,58.62842663257579,-32.318308805697264,73532,26
4206528474,-36198800067127,58.63254535210565,-32.368237503465245,73532,26
4206038961,-51858300067131,58.62285071083327,-32.3617613802784,73532,26
4195080273,-14598000067176,58.63267649027104,-32.35910901418081,73532,26
4207453498,-45073600067124,58.554368754847005,-32.296357674620424,73532,26
4206789807,-62332100067127,58.60978072786434,-32.32077981243782,73532,26
4205896457,-37607900067131,58.607909413857115,-32.29540083761954,73532,26
4194440285,899500067180,58.59866824079482,-32.30456714378678,73532,26
4194440286,899500067180,58.59999062206454,-32.305024454316246,73532,26
4207445617,-44285500067124,58.61564745588934,-32.3245274703264,73532,26
4193980828,5772600067184,58.607707540585594,-32.299680104803095,73532,26
4193980827,5772600067184,58.60765512955401,-32.30112965777173,73532,26
4193980826,5772600067184,58.6078227588104,-32.29815591423605,73532,26
4195302375,-36808200067176,58.586873451228456,-32.31928768483015,73532,26
4195170051,-23575800067176,58.598355381933274,-32.33052759799707,73532,26
4194381655,-38497900067184,58.597064920927444,-32.31206607497484,73532,26
4194978944,-4465100067176,58.57548039787736,-32.311136651163174,73532,26
4193997157,-48100067184,58.567161360967745,-32.301500460280195,73532,26
4195469284,-5499400067171,58.62453083267959,-32.350444683735326,73532,26
4205868982,-34860400067131,58.6085071370158,-32.32492519667231,73532,26
4206187139,-2065300067127,58.62817100724539,-32.366874547020196,73532,26
4195194907,-26061400067176,58.6246713032355,-32.35629818095562,73532,26
4194010874,-1419800067184,58.593485800985185,-32.32118532672259,73532,26
4207093512,-9075000067124,58.596145577690244,-32.29512408860544,73532,26
