11980579343958723,52.3311505561969,-44.63427710369171,11980579343958058,0,1,\N,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57869,14
11980579343958724,52.33139372745532,-44.6352444128093,11980579343958058,0,1,\N,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57869,14
11980579343958056,52.33322791308852,-44.63758417859474,0,0,1,\N,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57869,14
11980579343958057,52.32792468754064,-44.63716779955247,0,0,1,\N,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57869,14
11980579343958059,52.322655196452565,-44.633410685159674,0,0,1,\N,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57869,14
11980579343958060,52.324335568038876,-44.6325645853112,0,0,1,\N,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57869,14
11980579343958198,52.44888912895977,-44.634370524442154,0,0,1,\N,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,57869,14
11980579343958199,52.447374814233484,-44.63275211932678,0,0,1,\N,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,57869,14
11980579343958200,52.450294937557295,-44.630767535474554,0,0,1,\N,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,57869,14
