\N
\N
1.20912
2.03204
2.59094
3.04139
4.12513
4.28116
4.32393
4.43749
5.17179
5.25747
5.53752
6.22278
6.55192
6.56766
6.79159
7.05186
7.31362
7.36321
8.31364
8.91696
10.1649
10.3535
10.7387
11.641
11.8984
12.2978
15.1468
17.5424
17.8193
24.8986
30.6832
38.1849
60.8918
101.745
111.539
