\N
\N
12.4297
14.1043
16.6342
20.3363
20.603
21.4643
22.2746
25.9207
30.2799
31.3385
33.7697
35.9893
36.7231
39.7248
40.2672
42.1679
48.9173
66.6136
75.4868
93.5077
105.091
120.384
135.295
147.502
151.805
159.719
271.487
284.787
354.832
392.958
579.775
659.319
971.739
5478.26
8426.57
