5,50.2104,-44.6289,\N,0
5,50.2132,-44.6316,\N,0
5,50.2154,-44.6328,\N,0
5,50.2164,-44.6311,\N,0
5,50.218,-44.6309,\N,0
5,50.2203,-44.629,\N,0
