11980579343958201,52.45378797629001,-44.63004937543012,8481.74209802855,27338.503935148812,0.50833625,1.1546772,0,0,0,0,0,0,122.21183294749363,23.143902118423743,101.22771,0.9699324573908231,0.0,0,0,0,0,0,N,N,N,N,N,N,N,N,21.782216855630423,0.2056116158584001,N,N,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8481.264512100346,27338.021713159455,2.8608265956031005,16.40621129461496,0.41127036921610116,0,0,0,0,0,3.0584359559760537,10.893965658797095,-0.006218511769519763,1.8061306,2.4103367,6.4333296,8481.52399137893,27338.487934824945,106.25576630723663,31.37417353369463,7.001038450739252,6.743149359434278,0.06014057277016876,-28.33293,0.05760744,-100.920204,0,0,0,0,0,0,0,N,N,N,0,0,0,0,0,0,0,0,57869,563
11980579343958724,52.33139372745532,-44.6352444128093,10050.098666511152,27252.081681715623,0.8022095,0.45429355,0,0,0,0,0,0,22.57201606769593,2.3932216508164275,66.45599,0.9916568910013571,0.0,0,0,0,0,0,N,N,N,N,23.61607412313272,0.11511631856496589,N,N,N,N,N,N,1.0,0,0.04489906751520524,0.006868015810870598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10049.832781790268,27252.09865189962,6.058814425831843,3.667517839986785,1.9876840670749272,0,0,0,0,0,6.218483751839126,3.670191132506471,2.05689234473322,1.5925443,0.9419035,0.9399304,10049.96662300712,27252.090311194974,21.77179391856407,2.78786172940796,4.430690714964438,4.336913369459371,-0.057920459098644975,-2.2198966,-0.73427683,-1.310198,0,0,0,0,0,0,0,10050.0,27252.0,25.467654119726983,1,0,0,0,0,0,0,0,57869,561
11980579343958723,52.3311505561969,-44.63427710369171,10053.147022368343,27269.507899728407,0.70110077,1.032198,0,0,0,0,0,0,28.13791569358973,2.405630088550474,66.43317,0.9916180131450542,0.0,0,0,0,0,0,N,N,N,N,23.37677018980987,0.09282420598728934,N,N,N,N,N,N,1.0,0,0.03564226880347079,0.012791593592818451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10052.783717112567,27269.536017581693,7.550977914352587,4.63162897829919,1.021280176875062,0,0,0,0,0,8.350499536547945,4.5832147616049905,1.0609934390947373,2.0053172,1.0658395,1.1006287,10052.979636927148,27269.521246110373,31.297722430803326,3.757970172630093,4.430321572434224,4.336210186462782,-0.05610937950220127,-3.7679608,-0.47874758,-2.068065,0,0,0,0,0,0,0,10053.0,27270.0,26.504239587872483,1,0,0,0,0,0,0,0,57869,561
11980579343958200,52.450294937557295,-44.630767535474554,8526.56034082008,27325.810255444594,0.621565,0.7566973,0,0,0,0,0,0,520.0058875233,23.526141895601786,101.39833,0.9693133275601941,0.0,0,0,0,0,0,N,N,N,N,N,N,N,N,20.20997934810336,0.049120951564586644,N,N,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8526.668881825131,27325.70574640215,15.245808699359825,25.941174704632907,-1.3195582192281317,0,0,0,0,0,15.313674978687194,25.889786155189494,-1.292803886452021,1.9807873,1.8249915,3.348782,8526.614851954964,27325.75778209279,941.3000931839867,60.877459743925094,7.009846442585096,6.747322496948323,0.058505001264438555,-60.29265,5.0899982,-101.93267,0,0,0,0,0,0,0,N,N,N,0,0,0,0,0,0,0,0,57869,563
11980579343958199,52.447374814233484,-44.63275211932678,8564.15811496814,27290.27707579491,0.48417464,0.39727226,0,0,0,0,0,0,163.45568253696368,23.192811756518765,101.58649,0.9685015786189402,0.0,0,0,0,0,0,N,N,N,N,N,N,N,N,21.46649994143268,0.154055674439449,N,N,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8562.825857359567,27293.930062897634,19.92143851499619,66.8247219965973,-24.065446815843575,0,0,0,0,0,9.386530752834773,7.733122585559193,-0.8703189858867515,N,N,N,8564.191697662274,27290.49419244458,N,N,7.019985300510501,6.7486812275082935,0.05930497080085041,N,N,N,1,0,1,0,0,0,0,N,N,N,0,0,0,0,0,0,0,0,57869,563
11980579343958198,52.44888912895977,-44.634370524442154,8544.913100613483,27261.039838908346,0.25037748,0.2988344,0,0,0,0,0,0,241.64897589120827,23.248152670033292,101.57658,0.9683994922365143,0.0,0,0,0,0,0,N,N,N,N,N,N,N,N,21.04203760265498,0.1044546576475595,N,N,N,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,8544.58881879485,27261.11721369159,11.223860026675158,6.375669969430236,-1.9378449059118616,0,0,0,0,0,10.854560248390735,5.971427006069055,-1.5376532981098183,2.881146,1.5383784,1.585007,8544.773142952961,27261.057803878753,243.19512281625072,32.27586290382512,7.020249535526694,6.7435546726404185,0.06323782037253387,-46.495735,6.58657,-25.578732,0,0,0,0,0,0,0,N,N,N,0,0,0,0,0,0,0,0,57869,563
11980579343958065,52.31277491775611,-44.62840927836346,10288.159870840114,27376.00907032982,0.82847095,0.6971881,0,0,0,0,0,0,38.34581968725917,2.4315193554287906,66.89827,0.9923496153845786,0.0,0,0,0,0,0,N,N,N,N,23.040704935592004,0.06884684219271896,N,N,N,N,N,N,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10288.134786597195,27376.005295140716,16.11909762318185,9.011937741844994,-0.992142399932976,0,0,0,0,0,16.380383416239024,9.063395116576729,-0.9648641936656569,2.7142472,1.4321064,1.5018146,10288.148347831857,27376.01158135415,65.79914525172514,5.451495401053083,4.422757947973045,4.33274284899114,-0.036203713189837186,-7.3983536,0.43579,-4.093568,0,0,0,0,0,0,0,N,N,N,0,0,0,0,0,0,0,0,57869,561
11980579343958064,52.31485776558545,-44.6289596384479,10261.511658811502,27366.00580538024,0.39701167,0.38197258,0,0,0,0,0,0,71.96717262829056,2.5232424442697967,66.8233,0.9923002325288435,0.0,0,0,0,0,0,N,N,N,N,22.357163897722423,0.03806701826784255,N,N,N,N,N,N,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10261.33946740629,27365.968262978688,11.26944760902272,9.036431771078894,-0.738981992770982,0,0,0,0,0,11.536491601644864,9.074907540131774,-0.6966505504832906,1.0920352,0.686452,0.8590236,10261.42813168398,27365.987431110072,107.26371802737594,5.076749651288109,4.423421919249611,4.332974502395922,-0.03814012807258818,-2.7719948,0.1673916,-2.1805239,0,0,0,0,0,0,0,N,N,N,0,0,0,0,0,0,0,0,57869,561
11980579343958063,52.323732097720985,-44.62911963391217,10147.83120087751,27362.712505324314,0.32665887,0.28391728,0,0,0,0,0,0,33.77828940695218,2.4240093260642452,66.61453,0.9918317017982518,0.0,0,0,0,0,0,N,N,N,N,23.17840586914551,0.07791497829483411,N,N,N,N,N,N,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10147.624128103203,27362.786391772763,9.320367750940882,4.509598730741058,-0.4874823704493387,0,0,0,0,0,8.874673424914793,4.5147825738209715,-0.31736357120981235,1.7346195,0.87594455,0.88244706,10147.733683676099,27362.74621271248,37.69290559878935,3.6836760945205103,4.426085399734403,4.332719187632852,-0.04319189066645936,-3.194888,0.11425108,-1.6253245,0,0,0,0,0,0,0,N,N,N,0,0,0,0,0,0,0,0,57869,561
11980579343958062,52.31993615812999,-44.6293501502014,10196.477070235413,27358.74064342268,0.67435503,0.44474545,0,0,0,0,0,0,62.43709366967414,2.499381516487583,66.68123,0.9920711118956195,0.0,0,0,0,0,0,N,N,N,N,22.51139330184433,0.043462449042080936,N,N,N,N,N,N,1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10196.62094009319,27358.626333667704,9.666471819439915,11.398199308817414,-1.4758713678166584,0,0,0,0,0,9.778419675996041,11.477282697785903,-1.5335167141503412,0.994479,0.76978415,1.1672558,10196.54876138251,27358.684098739675,94.02159369168473,4.78106427996082,4.424989206153062,4.333002568824893,-0.04144885106749983,-2.377334,0.37282935,-2.7903624,0,0,0,0,0,0,0,N,N,N,0,0,0,0,0,0,0,0,57869,561
