2150694995977	29710748702737158	1.13453336	-5.26982443	0.762707258710931	35	1	0	1	0
2150694995977	29710793330131999	1.13453336	-5.26982443	0.288952375728243	35	1	0	1	0
2150694995977	29715624830566755	1.13453336	-5.26982443	0.373166542545217	35	1	0	1	0
2150694995977	29737865042986178	1.13453336	-5.26982443	0.469461307435196	35	1	0	1	0
2150694995977	29737893228709079	1.13453336	-5.26982443	0.409893965312173	35	1	0	1	0
2150694995977	29745104080208094	1.13453336	-5.26982443	0.175366354177174	35	1	0	1	0
2150694995977	29758152057030638	1.13453336	-5.26982443	0.157116309507381	35	1	0	1	0
\N	29758181920475877	\N	\N	\N	\N	0	\N	\N	\N
2150694995977	29759154659395347	1.13453336	-5.26982443	0.0424239071317035	35	1	0	1	0
2150694995977	29759198615767666	1.13453336	-5.26982443	0.260127334888732	35	1	0	1	0
2150694995977	29759276462243999	1.13453336	-5.26982443	0.0111588020636184	35	1	1	1	0
2150694995977	29759316727562274	1.13453336	-5.26982443	0.440368277660422	35	1	0	1	0
2150694995977	29760994117288345	1.13453336	-5.26982443	0.208131991971261	35	1	0	1	0
2150694995977	29761028007264976	1.13453336	-5.26982443	0.826151187212713	35	1	0	1	0
2150694995977	29761036731417220	1.13453336	-5.26982443	0.364029610509458	35	1	0	1	0
2150694995977	29762820816896033	1.13453336	-5.26982443	0.560198572556399	35	1	0	1	0
2150694995977	29762874134888541	1.13453336	-5.26982443	0.528662731824433	35	1	0	1	0
2150694995977	29763808293945687	1.13453336	-5.26982443	0.115770411816934	35	1	0	1	0
2150694995977	29763859296682027	1.13453336	-5.26982443	0.854935220161929	35	1	0	1	0
2150694995977	29772256631521299	1.13453336	-5.26982443	0.223874332259094	35	1	0	1	0
2150694995977	29772264349040657	1.13453336	-5.26982443	0.162649058375021	35	1	0	1	0
2150694995977	29772289179320363	1.13453336	-5.26982443	0.160724493924409	35	1	0	1	0
2150694995977	29776365063242127	1.13453336	-5.26982443	0.128838862769175	35	1	0	1	0
2150694995977	29776396570853733	1.13453336	-5.26982443	0.337289129700065	35	1	0	1	0
2150694995977	29799146475226245	1.13453336	-5.26982443	0.865893517848326	35	1	0	1	0
2150694995977	29799198149051846	1.13453336	-5.26982443	0.690880100818848	35	1	0	1	0
2150694995977	29800232636319490	1.13453336	-5.26982443	0.588363822085249	35	1	0	1	0
2150694995977	29800292027663559	1.13453336	-5.26982443	0.189201136038056	35	1	0	1	0
2150694995977	29801735542145316	1.13453336	-5.26982443	0.15068320661744	35	1	0	1	0
2150694995977	29801785202704689	1.13453336	-5.26982443	0.388743664748327	35	1	0	1	0
2150694995977	29804450424947308	1.13453336	-5.26982443	0.172436836134111	35	1	0	1	0
2150694995977	29807387108704823	1.13453336	-5.26982443	0.0752088646843043	35	1	0	1	0
2150694995977	29807409925718607	1.13453336	-5.26982443	0.183323934451188	35	1	0	1	0
2150694995977	29807465961619936	1.13453336	-5.26982443	0.284264745483054	35	1	0	1	0
2150694995977	29809185626065568	1.13453336	-5.26982443	0.184841970750401	35	1	0	1	0
2150694995977	29809239313156805	1.13453336	-5.26982443	0.263350818213615	35	1	0	1	0
412262719247369	29710749370614756	359.337491	-3.28617469	0.108933571273231	44	1	0	1	0
412262719247369	29710760108032537	359.337491	-3.28617469	0.247761828821604	44	1	0	1	0
412262719247369	29710793998009351	359.337491	-3.28617469	0.610695115943525	44	1	0	1	0
412262719247369	29715664424994238	359.337491	-3.28617469	0.337426748246474	44	1	0	1	0
412262719247369	29744962145615928	359.337491	-3.28617469	0.36192758264039	44	1	0	1	0
412262719247369	29745070188005278	359.337491	-3.28617469	0.180095857464731	44	1	0	1	0
412262719247369	29745104413525772	359.337491	-3.28617469	0.108679558788989	44	1	0	1	0
412262719247369	29758097358521134	359.337491	-3.28617469	0.0541819629782299	44	1	0	1	0
412262719247369	29758152395786168	359.337491	-3.28617469	0.118346128469057	44	1	0	1	0
412262719247369	29758181252598114	359.337491	-3.28617469	0.604327934058017	44	1	0	1	0
