90030275138483	\N	1.13454822151113	0.0000115229	-5.26982760051102	0.0000173983	-0.00000000151829	8811214005459	1.13456219565172	0.00000685897	-5.26981129646236	0.00000816491	0.00000000000173424	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50984.3751416297	51111.1271846297	51060.9532540463	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	15	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	9.75619e-30	6.96259e-31	2.31184e-29	2.08821e-30	2.98083e-29	2.5656e-30	\N	50994.4039536296	51109.1028046296	\N	\N	-0.286888	0.0380186	-0.22084	0.0401669	1.05657	0.0173066	134745357	18	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.51218e-29	5.6263e-31	2.72798e-29	2.60961e-30	3.7102e-29	2.91469e-30	\N	50984.3751416297	51111.1271846297	\N	\N	-0.813174	0.0278686	-0.189787	0.0313692	1.19517	0.0142492	151588623	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.85231e-29	1.97406e-30	6.29332e-29	2.31528e-29	5.45572e-29	6.76427e-29	\N	51058.3415796296	51058.3541246296	\N	\N	0.0527064	0.159968	0.102416	0.15002	0.957564	0.0558427	16843523	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\0\0\0\0\0\0Ç\0firstsecondømhÃoÍ?ªdƒµ.·?
1	\N	1.13454822151115	0.0000115229	-5.26982760051102	0.0000173983	-0.00000000151829	8811214005459	1.13456219565172	0.00000685897	-5.26981129646236	0.00000816491	0.00000000000173424	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50984.3751416297	51111.1271846297	51060.9532540463	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	15	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	9.75619e-30	6.96259e-31	2.31184e-29	2.08821e-30	2.98083e-29	2.5656e-30	\N	50994.4039536296	51109.1028046296	\N	\N	-0.286888	0.0380186	-0.22084	0.0401669	1.05657	0.0173066	134745357	18	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.51218e-29	5.6263e-31	2.72798e-29	2.60961e-30	3.7102e-29	2.91469e-30	\N	50984.3751416297	51111.1271846297	\N	\N	-0.813174	0.0278686	-0.189787	0.0313692	1.19517	0.0142492	151588623	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.85231e-29	1.97406e-30	6.29332e-29	2.31528e-29	5.45572e-29	6.76427e-29	\N	51058.3415796296	51058.3541246296	\N	\N	0.0527064	0.159968	0.102416	0.15002	0.957564	0.0558427	16843523	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\0\0\0\0\0\0Ç\0firstsecondømhÃoÍ?ªdƒµ.·?
399294519599888	\N	359.337499495437	0.00000722085	-3.28616413789125	0.00000695031	0.000000000127212	12647013147470	359.337505681024	0.00000259272	-3.28616281649332	0.00000306918	0.000000000000889633	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50984.3755954166	51111.1276394166	51060.7070244849	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.10724e-29	6.00652e-31	1.46839e-29	2.49157e-30	1.22273e-29	1.24402e-30	\N	50984.3809644167	51084.2794574166	\N	\N	-0.394491	0.106031	0.231548	0.161552	0.745134	0.0270446	50529284	17	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.79975e-29	4.65046e-31	2.78526e-29	1.00162e-30	2.64681e-29	1.1258e-30	\N	50994.4236414166	51109.1023634166	\N	\N	-0.309231	0.0416956	-0.0465633	0.0396276	0.673301	0.0115098	269488145	22	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.31973e-29	5.50793e-31	4.35625e-29	1.21575e-30	3.7112e-29	8.81501e-31	\N	50984.3755954166	51111.1276394166	\N	\N	-0.221355	0.0329269	0.037548	0.03261	0.754332	0.00990453	336860437	1	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.86985e-29	5.46007e-30	4.56926e-29	3.62431e-30	3.47808e-29	1.11446e-28	\N	51028.2460854166	51028.2460854166	\N	\N	-0.175916	0.209752	0.0206832	0.235066	0.745368	0.0705278	16843009	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\0\0\0\0\0\0Ç\0firstsecond§πr‡hÆÃ?‹9¬wé‡?
402386896051122	\N	359.161551380273	0.00000699426	-2.71134493779862	0.00000647755	-0.0000000000794064	12648026238833	359.161544856466	0.000002624	-2.71135540784333	0.00000242312	0.0000000000000621893	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50984.3755954166	51111.1276394166	51060.4853956123	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	18	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.32527e-29	3.69216e-31	2.32441e-29	1.32773e-30	2.30159e-29	1.35785e-30	\N	50994.4044064166	51109.1023634166	\N	\N	0.195201	0.0394353	0.612716	0.0435205	0.771978	0.015507	168431376	23	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.47612e-29	5.08887e-31	4.18243e-29	1.82043e-30	4.07748e-29	1.27766e-30	\N	50984.3755954166	51111.1276394166	\N	\N	0.0669912	0.0306433	0.0264576	0.0308794	0.739863	0.00946594	353703446	5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4.18218e-29	3.40146e-30	1.23019e-28	4.4414e-29	6.26068e-29	1.67721e-30	\N	51028.2460854166	51058.3447154166	\N	\N	0.0682441	0.117464	-0.247851	0.0991826	0.758824	0.0356713	50529541	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\0\0\0\0\0\0Ç\0firstsecondıéÑEÌ?‚XÄ8ñ?
405474977538257	\N	358.710919511197	0.0000126478	-2.02465322041533	0.00000967179	0.000000000972419	12647972630478	358.710913855411	0.00000499237	-2.02464867987345	0.00000472115	0.00000000000000180913	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50984.3755954166	51111.1276394166	51055.8376262539	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.85231e-29	1.37036e-30	3.68719e-29	3.60036e-30	2.87988e-29	4.92579e-30	\N	50984.3809644167	51084.2794574166	\N	\N	0.221755	0.0901162	0.0961831	0.122627	0.817513	0.0355426	33686789	16	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.50121e-29	8.55024e-31	3.00934e-29	1.8731e-30	3.23498e-29	1.72928e-30	\N	50994.4044064166	51109.1023634166	\N	\N	0.303569	0.0347176	0.271426	0.0366483	0.886959	0.0116868	218959631	21	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.66984e-29	6.38111e-31	3.80976e-29	2.11792e-30	3.46773e-29	2.30901e-30	\N	50984.3755954166	51111.1276394166	\N	\N	0.420065	0.038108	0.0910519	0.0337009	0.912117	0.0137176	218960145	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\0\0\0\0\0\0Ç\0firstsecondZ]o÷@◊?F‡⁄ÇË?
417865958163688	\N	1.38870063823202	0.00000886761	0.108345884920079	0.0000178462	-0.000000000256256	17043371362950	1.38870772628142	0.00000821222	0.108326202790362	0.00000783178	0.00000000000278537	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50994.4057416296	51111.1137566296	51067.6575119826	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	7.60201e-30	2.0763e-30	7.29513e-30	8.31455e-32	1.00282e-29	7.13476e-30	\N	51085.2840836296	51105.2336046296	\N	\N	-0.366057	0.144419	0.282316	0.114763	0.880279	0.0477321	33686018	8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.00721e-29	7.83031e-31	1.75574e-29	8.32676e-31	1.22838e-29	1.07036e-30	\N	50994.4057416296	51098.1017086296	\N	\N	0.345887	0.0960988	-0.252744	0.0902709	0.619674	0.0229045	101058312	6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.08956e-29	8.32306e-31	1.72349e-29	6.86839e-31	2.06888e-29	1.16905e-29	\N	51028.3293416297	51111.1137566296	\N	\N	-1.00383	0.0606788	0.357243	0.0582322	1.74435	0.0285498	50529798	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\0\0\0\0\0\0Ç\0firstsecond3Ÿ’ØLvÂ?ﬁ^cx∑◊∏?Q
430213989148129	\N	358.245658661318	0.0000129767	3.15742117861704	0.0000208498	-0.000000000203665	13195599203721	358.245670243368	0.000000305124	3.1573641541477	0.000000318954	-0.00000000000000162541	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50984.3702104167	51111.2011984166	51043.6897242166	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.41557e-28	1.67404e-30	1.34911e-28	3.91255e-30	1.41403e-28	2.49641e-30	\N	51081.2841554167	51100.2188724166	\N	\N	-0.0653341	0.0422928	-0.00940856	0.049413	0.614417	0.011621	50529027	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.20646e-28	2.59883e-30	2.29012e-28	2.38078e-30	2.2109e-28	3.10206e-30	\N	50994.4053014166	51044.2479104166	\N	\N	0.143438	0.0477159	-0.111092	0.0637991	0.50784	0.0111419	50529027	8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.69916e-28	4.62686e-30	2.68113e-28	4.15232e-30	2.75695e-28	2.77564e-30	\N	50984.3702104167	51111.2011984166	\N	\N	-0.0521417	0.0325568	0.0104762	0.0314705	0.483314	0.00645107	134744072	4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.97196e-28	7.79832e-30	3.15461e-28	1.4146e-29	2.96568e-28	6.68837e-30	\N	50994.4290044166	51038.2284644167	\N	\N	-0.0120811	0.070093	-0.104498	0.0597177	0.554603	0.0158891	67372036	2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.99832e-28	2.33805e-29	3.15422e-28	4.4585e-29	3.06143e-28	2.4025e-29	\N	51057.1527184166	51057.1571804166	\N	\N	0.00649981	0.063519	0.0713923	0.0966024	0.82337	0.0255972	33686018	\0\0\0\0\0\0Ç\0firstsecondeyXŸGﬁ?TWL’≥?
390034570102582	\N	1.810030163801	0.00000368082	-5.50527151254398	0.00000514336	-0.0000000000108557	8811589673659	1.81003326839805	0.00000207354	-5.50526613366561	0.00000246941	0.0000000000006481	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50984.3751416297	51111.1271846297	51061.0859598027	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	9	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.00895e-29	7.89711e-31	3.17114e-29	1.59139e-30	2.59645e-29	1.26869e-30	\N	50984.3805116296	51105.2242946296	\N	\N	-0.311815	0.0476203	0.268454	0.0479398	0.731902	0.014627	134744073	17	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.35609e-29	5.62363e-31	3.68499e-29	1.42585e-30	3.23715e-29	9.48584e-31	\N	50994.4039536296	51109.1028046296	\N	\N	-0.2298	0.0377822	0.284766	0.0439071	0.618382	0.00997654	252645649	19	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.43011e-29	6.33263e-31	3.60403e-29	1.20458e-30	3.21163e-29	8.0632e-31	\N	50984.3751416297	51111.1271846297	\N	\N	-0.235487	0.0390975	0.311252	0.0377081	0.661203	0.0103726	269488659	6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.32564e-29	2.69188e-30	3.57598e-29	5.81359e-30	3.87344e-29	3.59756e-30	\N	51028.2881056296	51058.3541246296	\N	\N	-0.0716061	0.130216	0.502984	0.125615	0.757039	0.0240826	50529286	1	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4.50638e-29	9.39075e-30	2.05964e-28	5.77386e-29	6.66788e-29	1.65057e-28	\N	51053.1504316296	51053.1504316296	\N	\N	0.346517	0.339061	0.443117	0.160487	0.753136	0.0569512	16843009	\0\0\0\0\0\0Ç\0firstsecond}z.ﬂÅÓ?∞ÑE,a·?
399298814563987	\N	359.906455122555	0.00000468808	-3.46739683313398	0.00000668933	-0.000000000272176	12647021675628	359.906445610376	0.00000362851	-3.46739812772614	0.00000345363	-0.000000000000109644	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50984.3755954166	51111.1276394166	51058.3542729638	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.30166e-29	6.394e-31	2.40163e-29	1.55184e-30	2.768e-29	5.78997e-30	\N	50984.3809644167	51100.2261064166	\N	\N	-0.283223	0.083169	-0.31276	0.11102	1.12914	0.0375603	33686790	16	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.36132e-29	1.15256e-30	6.47444e-29	2.47246e-30	5.72011e-29	1.42668e-30	\N	50994.4044064166	51109.1023634166	\N	\N	0.0881461	0.0251969	-0.00129602	0.0235458	0.958454	0.0096197	252645392	25	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3.53511e-29	1.05452e-30	8.23591e-29	2.3378e-30	8.09259e-29	1.39582e-30	\N	50984.3755954166	51111.1276394166	\N	\N	0.041852	0.0183078	-0.0899746	0.0183374	0.960433	0.00730693	404232217	6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5.33956e-29	1.11526e-30	8.82429e-29	1.134e-29	9.4232e-29	9.80394e-30	\N	51028.2460854166	51058.3447154166	\N	\N	0.05087	0.0704171	-0.137572	0.0666566	0.894281	0.026997	67372550	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\0\0\0\0\0\0Ç\0firstsecond¸Äm˘>`Î?€ˆ“©∂Ω‰?
402391191015221	\N	359.896810326061	0.00000251772	-2.96934750931578	0.00000225301	0.00000000000821129	12646815940160	359.896806269304	0.00000110732	-2.96935125555994	0.00000110056	0.0000000000000387235	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50984.3755954166	51111.1276394166	51060.284721976	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.98551e-29	9.95758e-31	3.16074e-29	2.11596e-30	2.75943e-29	1.3067e-30	\N	50984.3809644167	51100.2261064166	\N	\N	0.153346	0.0492205	-0.0826684	0.0673128	0.887177	0.0201635	84215302	19	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.95217e-29	6.92249e-31	5.34536e-29	1.30867e-30	4.54895e-29	8.65216e-31	\N	50994.4044064166	51109.1023634166	\N	\N	0.0174589	0.0290045	-0.0339646	0.0279092	0.69387	0.0083123	320017171	23	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6.44644e-29	1.03763e-30	1.13002e-28	1.81414e-30	1.00522e-28	1.40046e-30	\N	50984.3755954166	51111.1276394166	\N	\N	0.0573678	0.0198801	-0.0720358	0.0197837	0.718196	0.00599452	387389207	7	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.22991e-28	3.0846e-30	2.06364e-28	1.26919e-29	1.88201e-28	5.00633e-30	\N	51028.2460854166	51089.1479284166	\N	\N	0.0294387	0.0504769	-0.076979	0.0457741	0.873067	0.0176731	67372550	4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1.61071e-28	6.83707e-30	2.62073e-28	2.56421e-29	2.3158e-28	9.86112e-30	\N	51032.4242914166	51057.1558424167	\N	\N	-0.259424	0.0574133	-0.0320473	0.0649446	0.877124	0.0235315	67372036	\0\0\0\0\0\0Ç\0firstsecondROVu‘ìÂ?PmªT€?
