1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
1013813100548	1	4	0.1091209	0.3337752	17042487134176	-59.9249819	96.8024538	starSED/mlt/m3.7Full.dat.gz	27.0200948	24.7951049	23.4353772	22.081234	21.4511255	21.1567692	-6.65	6.03	0.3815926	29.4	\N	\N	\N	\N	\N	0	9	18	22	10	2
